date,title,our_price,competitor_a_price,competitor_b_price,competitor_c_price,avg_competitor_price,rating,in_stock,month,day_of_week,is_weekend,seasonal_demand,demand_score,sales_volume,revenue,optimal_price,price_gap_pct,season,price_vs_rating
2026-02-16,A Light in the Attic,37.55,38.78,37.89,41.48,39.38,2.5,1,2,0,0,0.9,0.9806,47,1764.85,27.57,-0.0465,1,15.02
2026-02-17,A Light in the Attic,42.55,38.97,37.79,41.65,39.47,2.5,1,2,1,0,0.9,0.7861,36,1531.8,27.63,0.078,1,17.02
2026-02-18,A Light in the Attic,38.94,39.1,37.8,41.49,39.47,2.5,1,2,2,0,0.9,0.922,44,1713.36,27.63,-0.0134,1,15.58
2026-02-19,A Light in the Attic,41.89,38.92,37.89,41.23,39.35,2.5,1,2,3,0,0.9,0.804,40,1675.6,27.54,0.0645,1,16.76
2026-02-20,A Light in the Attic,39.1,38.65,38.17,41.26,39.36,2.5,1,2,4,0,0.9,0.9108,45,1759.5,27.55,-0.0066,1,15.64
2026-02-21,A Light in the Attic,42.53,38.62,38.44,41.17,39.41,2.5,0,2,5,1,0.9,0.9024,43,1828.79,27.59,0.0792,1,17.01
2026-02-22,A Light in the Attic,38.32,38.41,38.53,41.47,39.47,2.5,0,2,6,1,0.9,1.0916,53,2030.96,27.63,-0.0291,1,15.33
2026-02-23,A Light in the Attic,38.23,38.37,38.22,41.28,39.29,2.5,1,2,0,0,0.9,0.9454,51,1949.73,27.5,-0.027,1,15.29
2026-02-24,A Light in the Attic,38.21,38.26,38.5,41.33,39.36,2.5,1,2,1,0,0.9,0.9494,48,1834.08,27.55,-0.0292,1,15.28
2026-02-25,A Light in the Attic,42.18,38.28,38.42,41.04,39.25,2.5,1,2,2,0,0.9,0.7904,41,1729.38,27.47,0.0746,1,16.87
2026-02-26,A Light in the Attic,41.14,38.16,38.42,41.2,39.26,2.5,1,2,3,0,0.9,0.8274,39,1604.46,27.48,0.0479,1,16.46
2026-02-27,A Light in the Attic,43.19,38.15,38.72,41.3,39.39,2.5,1,2,4,0,0.9,0.7626,41,1770.79,27.58,0.0965,1,17.28
2026-02-28,A Light in the Attic,39.62,38.27,38.84,41.41,39.51,2.5,1,2,5,1,0.9,1.0297,53,2099.86,27.65,0.0028,1,15.85
2026-03-01,A Light in the Attic,42.07,38.12,39.09,41.58,39.6,2.5,1,3,6,1,0.95,0.9797,48,2019.36,27.72,0.0624,2,16.83
2026-03-02,A Light in the Attic,38.19,38.07,39.11,41.6,39.59,2.5,1,3,0,0,0.95,1.0138,49,1871.31,27.72,-0.0354,2,15.28
2026-03-03,A Light in the Attic,40.17,37.88,39.2,41.6,39.56,2.5,0,3,1,0,0.95,0.9243,45,1807.65,27.69,0.0154,2,16.07
2026-03-04,A Light in the Attic,38.54,37.83,39.55,41.58,39.65,2.5,1,3,2,0,0.95,1.0,43,1657.22,27.76,-0.028,2,15.42
2026-03-05,A Light in the Attic,40.05,37.78,39.41,41.87,39.69,2.5,1,3,3,0,0.95,0.9346,50,2002.5,27.78,0.0091,2,16.02
2026-03-06,A Light in the Attic,40.47,37.79,39.4,41.87,39.68,2.5,1,3,4,0,0.95,0.9171,38,1537.86,27.78,0.0199,2,16.19
2026-03-07,A Light in the Attic,38.23,37.69,39.4,42.01,39.7,2.5,1,3,5,1,0.95,1.1692,57,2179.11,27.79,-0.037,2,15.29
2026-03-08,A Light in the Attic,38.67,37.88,39.44,42.22,39.84,2.5,1,3,6,1,0.95,1.1529,55,2126.85,27.89,-0.0294,2,15.47
2026-03-09,A Light in the Attic,43.19,37.9,39.44,42.53,39.95,2.5,1,3,0,0,0.95,0.8257,37,1598.03,27.97,0.0811,2,17.28
2026-03-10,A Light in the Attic,41.2,37.83,39.39,42.21,39.81,2.5,1,3,1,0,0.95,0.893,42,1730.4,27.87,0.0349,2,16.48
2026-03-11,A Light in the Attic,41.47,38.17,39.3,42.13,39.87,2.5,1,3,2,0,0.95,0.885,38,1575.86,27.91,0.0401,2,16.59
2026-03-12,A Light in the Attic,41.04,37.98,39.29,41.79,39.69,2.5,1,3,3,0,0.95,0.8944,45,1846.8,27.78,0.034,2,16.42
2026-03-13,A Light in the Attic,41.73,38.06,39.03,41.97,39.69,2.5,0,3,4,0,0.95,0.8679,45,1877.85,27.78,0.0514,2,16.69
2026-03-14,A Light in the Attic,38.65,37.8,38.97,42.05,39.6,2.5,1,3,5,1,0.95,1.1415,56,2164.4,27.72,-0.024,2,15.46
2026-03-15,A Light in the Attic,39.0,37.99,38.92,42.21,39.7,2.5,1,3,6,1,0.95,1.1282,62,2418.0,27.79,-0.0176,2,15.6
2026-03-16,A Light in the Attic,38.92,37.81,39.21,41.98,39.67,2.5,1,3,0,0,0.95,0.9831,47,1829.24,27.77,-0.0189,2,15.57
2026-03-17,A Light in the Attic,39.73,37.79,39.08,41.84,39.57,2.5,1,3,1,0,0.95,0.9432,44,1748.12,27.7,0.004,2,15.89
2026-03-18,A Light in the Attic,42.91,37.85,39.25,41.74,39.61,2.5,0,3,2,0,0.95,0.8227,38,1630.58,27.73,0.0833,2,17.16
2026-03-19,A Light in the Attic,38.01,37.59,38.9,41.27,39.25,2.5,1,3,3,0,0.95,1.0066,54,2052.54,27.48,-0.0316,2,15.2
2026-03-20,A Light in the Attic,37.7,37.83,38.98,41.43,39.41,2.5,1,3,4,0,0.95,1.0291,53,1998.1,27.59,-0.0434,2,15.08
2026-03-21,A Light in the Attic,38.49,37.72,39.08,41.55,39.45,2.5,1,3,5,1,0.95,1.1421,53,2039.97,27.62,-0.0243,2,15.4
2026-03-22,A Light in the Attic,38.21,37.74,39.15,41.38,39.42,2.5,1,3,6,1,0.95,1.1558,59,2254.39,27.6,-0.0307,2,15.28
2026-03-23,A Light in the Attic,39.69,38.03,39.4,41.18,39.54,2.5,1,3,0,0,0.95,0.9434,45,1786.05,27.67,0.0038,2,15.88
2026-03-24,A Light in the Attic,39.73,38.05,39.32,40.8,39.39,2.5,1,3,1,0,0.95,0.9354,42,1668.66,27.57,0.0086,2,15.89
2026-03-25,A Light in the Attic,40.76,38.33,39.16,40.87,39.45,2.5,1,3,2,0,0.95,0.8959,42,1711.92,27.62,0.0332,2,16.3
2026-03-26,A Light in the Attic,41.84,38.33,39.5,40.77,39.53,2.5,1,3,3,0,0.95,0.8577,43,1799.12,27.67,0.0584,2,16.74
2026-03-27,A Light in the Attic,42.41,38.24,39.49,40.74,39.49,2.5,1,3,4,0,0.95,0.8356,43,1823.63,27.64,0.0739,2,16.96
2026-03-28,A Light in the Attic,40.08,38.35,39.79,41.04,39.73,2.5,1,3,5,1,0.95,1.0753,54,2164.32,27.81,0.0088,2,16.03
2026-03-29,A Light in the Attic,41.17,38.36,39.68,41.37,39.8,2.5,1,3,6,1,0.95,1.028,50,2058.5,27.86,0.0344,2,16.47
2026-03-30,A Light in the Attic,37.64,37.94,39.28,41.54,39.58,2.5,1,3,0,0,0.95,1.0402,52,1957.28,27.71,-0.049,2,15.06
2026-03-31,A Light in the Attic,39.4,37.94,39.67,41.71,39.77,2.5,1,3,1,0,0.95,0.9662,46,1812.4,27.84,-0.0093,2,15.76
2026-04-01,A Light in the Attic,43.47,37.53,39.72,41.88,39.71,2.5,1,4,2,0,1.0,0.8498,40,1738.8,27.8,0.0947,2,17.39
2026-04-02,A Light in the Attic,42.34,37.35,39.73,41.45,39.51,2.5,1,4,3,0,1.0,0.8829,46,1947.64,27.66,0.0716,2,16.94
2026-04-03,A Light in the Attic,39.59,36.89,39.53,41.7,39.37,2.5,0,4,4,0,1.0,0.9902,48,1900.32,27.56,0.0056,2,15.84
2026-04-04,A Light in the Attic,39.23,37.04,39.4,41.79,39.41,2.5,0,4,5,1,1.0,1.1594,63,2471.49,27.59,-0.0046,2,15.69
2026-04-05,A Light in the Attic,38.41,37.11,39.11,42.04,39.42,2.5,1,4,6,1,1.0,1.2048,58,2227.78,27.59,-0.0256,2,15.36
2026-04-06,A Light in the Attic,40.52,36.82,39.15,42.24,39.4,2.5,1,4,0,0,1.0,0.9509,42,1701.84,27.58,0.0284,2,16.21
2026-04-07,A Light in the Attic,42.86,36.95,38.78,42.01,39.25,2.5,1,4,1,0,1.0,0.8535,43,1842.98,27.47,0.092,2,17.14
2026-04-08,A Light in the Attic,42.62,37.3,38.88,42.15,39.44,2.5,1,4,2,0,1.0,0.8698,42,1790.04,27.61,0.0806,2,17.05
2026-04-09,A Light in the Attic,43.37,37.38,38.96,42.04,39.46,2.5,0,4,3,0,1.0,0.8436,49,2125.13,27.62,0.0991,2,17.35
2026-04-10,A Light in the Attic,37.76,37.24,39.14,42.02,39.47,2.5,1,4,4,0,1.0,1.0827,55,2076.8,27.63,-0.0433,2,15.1
2026-04-11,A Light in the Attic,40.84,37.31,39.51,42.11,39.64,2.5,1,4,5,1,1.0,1.0901,52,2123.68,27.75,0.0303,2,16.34
2026-04-12,A Light in the Attic,43.45,37.26,39.44,42.31,39.67,2.5,1,4,6,1,1.0,0.9761,51,2215.95,27.77,0.0953,2,17.38
2026-04-13,A Light in the Attic,42.89,37.33,39.22,42.59,39.71,2.5,1,4,0,0,1.0,0.8706,46,1972.94,27.8,0.0801,2,17.16
2026-04-14,A Light in the Attic,38.45,37.48,39.3,42.25,39.68,2.5,1,4,1,0,1.0,1.0581,53,2037.85,27.77,-0.031,2,15.38
2026-04-15,A Light in the Attic,42.03,37.52,39.35,42.56,39.81,2.5,1,4,2,0,1.0,0.9069,36,1513.08,27.87,0.0558,2,16.81
2026-04-16,A Light in the Attic,38.24,37.49,39.01,42.58,39.69,2.5,1,4,3,0,1.0,1.0693,50,1912.0,27.78,-0.0365,2,15.3
2026-04-17,A Light in the Attic,37.92,37.31,38.88,42.89,39.69,2.5,1,4,4,0,1.0,1.0858,55,2085.6,27.79,-0.0446,2,15.17
2026-04-18,A Light in the Attic,43.44,37.66,38.99,42.85,39.84,2.5,1,4,5,1,1.0,0.984,44,1911.36,27.89,0.0904,2,17.38
2026-04-19,A Light in the Attic,38.94,37.6,38.95,42.75,39.77,2.5,1,4,6,1,1.0,1.1944,61,2375.34,27.84,-0.0209,2,15.58
2026-04-20,A Light in the Attic,42.64,37.72,38.95,42.86,39.84,2.5,1,4,0,0,1.0,0.8851,50,2132.0,27.89,0.0703,2,17.06
2026-04-21,A Light in the Attic,39.31,37.96,39.22,42.67,39.95,2.5,1,4,1,0,1.0,1.0296,54,2122.74,27.97,-0.016,2,15.72
2026-04-22,A Light in the Attic,39.02,37.97,39.18,42.63,39.92,2.5,1,4,2,0,1.0,1.0421,56,2185.12,27.95,-0.0225,2,15.61
2026-04-23,A Light in the Attic,42.32,37.79,39.34,42.83,39.99,2.5,1,4,3,0,1.0,0.9029,47,1989.04,27.99,0.0583,2,16.93
2026-04-24,A Light in the Attic,40.86,37.62,39.17,42.48,39.75,2.5,1,4,4,0,1.0,0.9518,47,1920.42,27.83,0.0279,2,16.34
2026-04-25,A Light in the Attic,40.09,37.06,38.92,42.71,39.57,2.5,1,4,5,1,1.0,1.1231,57,2285.13,27.7,0.0131,2,16.04
2026-04-26,A Light in the Attic,43.52,37.33,38.9,42.78,39.67,2.5,1,4,6,1,1.0,0.9732,53,2306.56,27.77,0.0971,2,17.41
2026-04-27,A Light in the Attic,41.52,37.22,38.83,42.88,39.64,2.5,1,4,0,0,1.0,0.9202,44,1826.88,27.75,0.0474,2,16.61
2026-04-28,A Light in the Attic,39.88,37.2,39.28,42.9,39.79,2.5,1,4,1,0,1.0,0.9961,50,1994.0,27.86,0.0023,2,15.95
2026-04-29,A Light in the Attic,42.58,37.06,39.11,43.0,39.73,2.5,1,4,2,0,1.0,0.8826,44,1873.52,27.81,0.0717,2,17.03
2026-04-30,A Light in the Attic,38.23,36.81,38.83,42.62,39.42,2.5,1,4,3,0,1.0,1.0568,56,2140.88,27.6,-0.0302,2,15.29
2026-05-01,A Light in the Attic,37.95,36.39,38.79,42.59,39.26,2.5,1,5,4,0,1.05,1.1161,51,1935.45,27.48,-0.0334,2,15.18
2026-05-02,A Light in the Attic,42.68,36.7,38.88,42.71,39.43,2.5,1,5,5,1,1.05,1.0471,53,2262.04,27.6,0.0824,2,17.07
2026-05-03,A Light in the Attic,38.24,36.56,39.05,42.41,39.34,2.5,1,5,6,1,1.05,1.2708,64,2447.36,27.54,-0.028,2,15.3
2026-05-04,A Light in the Attic,37.67,36.55,38.93,42.19,39.22,2.5,1,5,0,0,1.05,1.1292,53,1996.51,27.46,-0.0395,2,15.07
2026-05-05,A Light in the Attic,41.98,36.34,39.07,41.94,39.12,2.5,1,5,1,0,1.05,0.9246,44,1847.12,27.38,0.0731,2,16.79
2026-05-06,A Light in the Attic,38.61,36.4,39.03,42.04,39.16,2.5,1,5,2,0,1.05,1.077,53,2046.33,27.41,-0.014,2,15.44
2026-05-07,A Light in the Attic,39.03,36.43,39.04,42.16,39.21,2.5,1,5,3,0,1.05,1.0587,46,1795.38,27.45,-0.0046,2,15.61
2026-05-08,A Light in the Attic,41.09,36.46,38.9,42.43,39.27,2.5,1,5,4,0,1.05,0.9676,42,1725.78,27.49,0.0463,2,16.44
2026-05-09,A Light in the Attic,41.76,35.96,38.86,42.39,39.07,2.5,0,5,5,1,1.05,1.0712,56,2338.56,27.35,0.0689,2,16.7
2026-05-10,A Light in the Attic,39.4,35.93,38.44,42.53,38.97,2.5,1,5,6,1,1.05,1.1837,60,2364.0,27.28,0.011,2,15.76
2026-05-11,A Light in the Attic,41.64,35.72,38.83,42.32,38.96,2.5,1,5,0,0,1.05,0.9314,41,1707.24,27.27,0.0688,2,16.66
2026-05-12,A Light in the Attic,39.49,35.99,38.78,42.5,39.09,2.5,1,5,1,0,1.05,1.0309,51,2013.99,27.36,0.0102,2,15.8
2026-05-13,A Light in the Attic,38.69,35.95,38.43,42.33,38.9,2.5,1,5,2,0,1.05,1.0605,54,2089.26,27.23,-0.0054,2,15.48
2026-05-14,A Light in the Attic,41.71,35.82,38.32,42.25,38.8,2.5,1,5,3,0,1.05,0.9217,44,1835.24,27.16,0.075,2,16.68
2026-05-15,A Light in the Attic,42.27,35.96,38.48,42.22,38.88,2.5,1,5,4,0,1.05,0.9035,45,1902.15,27.22,0.0872,2,16.91
2026-05-16,A Light in the Attic,42.38,35.75,38.29,42.09,38.71,2.5,1,5,5,1,1.05,1.0259,51,2161.38,27.1,0.0948,2,16.95
2026-05-17,A Light in the Attic,41.14,35.47,38.3,42.04,38.6,2.5,1,5,6,1,1.05,1.0768,53,2180.42,27.02,0.0658,2,16.46
2026-05-18,A Light in the Attic,42.43,35.25,38.3,42.26,38.6,2.5,1,5,0,0,1.05,0.8857,45,1909.35,27.02,0.0992,2,16.97
2026-05-19,A Light in the Attic,38.94,35.22,38.41,42.11,38.58,2.5,1,5,1,0,1.05,1.0325,46,1791.24,27.01,0.0093,2,15.58
2026-05-20,A Light in the Attic,39.38,35.38,38.22,42.01,38.54,2.5,1,5,2,0,1.05,1.01,46,1811.48,26.98,0.0218,2,15.75
2026-05-21,A Light in the Attic,38.96,35.26,38.29,42.11,38.55,2.5,1,5,3,0,1.05,1.0303,52,2025.92,26.99,0.0106,2,15.58
2026-05-22,A Light in the Attic,39.35,35.07,38.28,42.35,38.56,2.5,1,5,4,0,1.05,1.0126,46,1810.1,27.0,0.0205,2,15.74
2026-05-23,A Light in the Attic,42.02,35.31,38.38,42.39,38.69,2.5,1,5,5,1,1.05,1.0408,50,2101.0,27.08,0.0861,2,16.81
2026-05-24,A Light in the Attic,42.22,35.26,38.37,42.4,38.68,2.5,1,5,6,1,1.05,1.0313,53,2237.66,27.07,0.0915,2,16.89
2026-05-25,A Light in the Attic,37.55,34.95,38.43,42.24,38.54,2.5,1,5,0,0,1.05,1.1004,55,2065.25,26.98,-0.0257,2,15.02
2026-05-26,A Light in the Attic,41.69,35.15,38.47,42.48,38.7,2.5,0,5,1,0,1.05,0.9184,50,2084.5,27.09,0.0773,2,16.68
2026-05-27,A Light in the Attic,41.1,35.34,38.24,42.3,38.63,2.5,1,5,2,0,1.05,0.9391,46,1890.6,27.04,0.0639,2,16.44
2026-05-28,A Light in the Attic,41.8,35.53,37.9,42.51,38.65,2.5,1,5,3,0,1.05,0.9118,44,1839.2,27.05,0.0815,2,16.72
2026-05-29,A Light in the Attic,38.02,35.62,37.44,42.65,38.57,2.5,1,5,4,0,1.05,1.0776,54,2053.08,27.0,-0.0143,2,15.21
2026-05-30,A Light in the Attic,41.94,35.83,37.41,42.5,38.58,2.5,1,5,5,1,1.05,1.039,55,2306.7,27.01,0.0871,2,16.78
2026-05-31,A Light in the Attic,41.09,35.76,37.36,42.17,38.43,2.5,1,5,6,1,1.05,1.0705,48,1972.32,26.9,0.0692,2,16.44
2026-06-01,A Light in the Attic,40.27,35.79,37.81,41.94,38.51,2.5,1,6,0,0,0.95,0.8766,49,1973.23,26.96,0.0457,3,16.11
2026-06-02,A Light in the Attic,38.2,35.66,37.85,41.94,38.48,2.5,1,6,1,0,0.95,0.9627,46,1757.2,26.94,-0.0073,3,15.28
2026-06-03,A Light in the Attic,40.95,35.38,37.88,42.03,38.43,2.5,1,6,2,0,0.95,0.8473,37,1515.15,26.9,0.0656,3,16.38
2026-06-04,A Light in the Attic,37.73,35.44,37.74,41.97,38.38,2.5,1,6,3,0,0.95,0.9798,45,1697.85,26.87,-0.0169,3,15.09
2026-06-05,A Light in the Attic,41.53,35.66,37.62,42.11,38.46,2.5,1,6,4,0,0.95,0.8274,42,1744.26,26.92,0.0798,3,16.61
2026-06-06,A Light in the Attic,41.44,35.81,37.52,41.77,38.37,2.5,1,6,5,1,0.95,0.9511,45,1864.8,26.86,0.08,3,16.58
2026-06-07,A Light in the Attic,37.94,35.89,37.43,42.27,38.53,2.5,1,6,6,1,0.95,1.1233,56,2124.64,26.97,-0.0153,3,15.18
2026-06-08,A Light in the Attic,39.49,35.8,37.46,41.78,38.35,2.5,1,6,0,0,0.95,0.901,50,1974.5,26.84,0.0297,3,15.8
2026-06-09,A Light in the Attic,41.17,35.85,37.65,41.75,38.41,2.5,1,6,1,0,0.95,0.8386,35,1440.95,26.89,0.0719,3,16.47
2026-06-10,A Light in the Attic,41.74,35.82,37.46,41.77,38.35,2.5,1,6,2,0,0.95,0.8157,39,1627.86,26.85,0.0884,3,16.7
2026-06-11,A Light in the Attic,36.74,35.59,37.66,41.48,38.24,2.5,0,6,3,0,0.95,1.0209,56,2057.44,26.77,-0.0392,3,14.7
2026-06-12,A Light in the Attic,40.67,35.6,37.48,41.37,38.15,2.5,1,6,4,0,0.95,0.8467,42,1708.14,26.71,0.0661,3,16.27
2026-06-13,A Light in the Attic,38.69,35.6,37.44,41.07,38.04,2.5,1,6,5,1,0.95,1.0595,55,2127.95,26.62,0.0171,3,15.48
2026-06-14,A Light in the Attic,36.96,35.56,37.28,41.09,37.98,2.5,1,6,6,1,0.95,1.1474,61,2254.56,26.59,-0.0269,3,14.78
2026-06-15,A Light in the Attic,36.44,35.33,37.41,40.94,37.89,2.5,1,6,0,0,0.95,1.0192,51,1858.44,26.52,-0.0383,3,14.58
2026-06-16,A Light in the Attic,37.64,35.49,37.26,40.81,37.85,2.5,1,6,1,0,0.95,0.9597,46,1731.44,26.5,-0.0055,3,15.06
2026-06-17,A Light in the Attic,39.81,35.6,37.58,41.27,38.15,2.5,1,6,2,0,0.95,0.8799,44,1751.64,26.71,0.0435,3,15.92
2026-06-18,A Light in the Attic,38.64,35.46,37.46,41.05,37.99,2.5,0,6,3,0,0.95,0.9216,45,1738.8,26.6,0.0171,3,15.46
2026-06-19,A Light in the Attic,37.63,35.61,37.29,41.63,38.18,2.5,1,6,4,0,0.95,0.975,47,1768.61,26.72,-0.0144,3,15.05
2026-06-20,A Light in the Attic,39.86,35.62,37.05,41.98,38.22,2.5,1,6,5,1,0.95,1.0129,51,2032.86,26.75,0.0429,3,15.94
2026-06-21,A Light in the Attic,36.76,35.66,36.84,42.29,38.27,2.5,1,6,6,1,0.95,1.1743,59,2168.84,26.79,-0.0395,3,14.7
2026-06-22,A Light in the Attic,41.95,35.49,36.97,42.55,38.33,2.5,1,6,0,0,0.95,0.8077,35,1468.25,26.83,0.0944,3,16.78
2026-06-23,A Light in the Attic,38.86,35.67,36.66,42.55,38.29,2.5,1,6,1,0,0.95,0.9252,45,1748.7,26.8,0.0149,3,15.54
2026-06-24,A Light in the Attic,41.73,35.61,36.6,42.52,38.24,2.5,1,6,2,0,0.95,0.8119,39,1627.47,26.77,0.0913,3,16.69
2026-06-25,A Light in the Attic,40.66,35.69,36.55,42.43,38.22,2.5,1,6,3,0,0.95,0.8499,36,1463.76,26.75,0.0638,3,16.26
2026-06-26,A Light in the Attic,42.11,35.69,36.56,42.63,38.29,2.5,1,6,4,0,0.95,0.8006,34,1431.74,26.8,0.0998,3,16.84
2026-06-27,A Light in the Attic,42.06,35.68,36.59,42.53,38.27,2.5,1,6,5,1,0.95,0.9216,48,2018.88,26.79,0.099,3,16.82
2026-06-28,A Light in the Attic,37.44,35.64,36.2,42.7,38.18,2.5,1,6,6,1,0.95,1.1316,58,2171.52,26.73,-0.0194,3,14.98
2026-06-29,A Light in the Attic,42.13,35.76,36.36,43.03,38.38,2.5,1,6,0,0,0.95,0.8033,39,1643.07,26.87,0.0977,3,16.85
2026-06-30,A Light in the Attic,39.66,35.77,36.15,43.12,38.35,2.5,1,6,1,0,0.95,0.8941,44,1745.04,26.84,0.0342,3,15.86
2026-07-01,A Light in the Attic,38.34,35.72,36.42,42.92,38.36,2.5,1,7,2,0,0.88,0.8807,44,1686.96,26.85,-0.0005,3,15.34
2026-07-02,A Light in the Attic,40.47,35.45,36.18,42.49,38.04,2.5,0,7,3,0,0.88,0.7872,36,1456.92,26.63,0.0639,3,16.19
2026-07-03,A Light in the Attic,37.73,35.57,36.07,42.54,38.06,2.5,0,7,4,0,0.88,0.8938,46,1735.58,26.64,-0.0087,3,15.09
2026-07-04,A Light in the Attic,37.06,35.45,36.04,42.76,38.08,2.5,1,7,5,1,0.88,1.0627,48,1778.88,26.66,-0.0268,3,14.82
2026-07-05,A Light in the Attic,41.38,35.26,36.29,42.98,38.17,2.5,1,7,6,1,0.88,0.8753,44,1820.72,26.72,0.0841,3,16.55
2026-07-06,A Light in the Attic,37.46,35.38,36.22,43.03,38.21,2.5,1,7,0,0,0.88,0.9119,43,1610.78,26.75,-0.0196,3,14.98
2026-07-07,A Light in the Attic,37.76,35.17,36.03,42.63,37.94,2.5,1,7,1,0,0.88,0.8877,49,1850.24,26.56,-0.0047,3,15.1
2026-07-08,A Light in the Attic,40.15,34.88,36.16,42.94,37.99,2.5,1,7,2,0,0.88,0.7967,40,1606.0,26.59,0.0569,3,16.06
2026-07-09,A Light in the Attic,40.68,34.93,35.97,42.98,37.96,2.5,0,7,3,0,0.88,0.7769,40,1627.2,26.57,0.0717,3,16.27
2026-07-10,A Light in the Attic,36.05,34.79,35.76,42.52,37.69,2.5,1,7,4,0,0.88,0.9534,45,1622.25,26.38,-0.0435,3,14.42
2026-07-11,A Light in the Attic,40.96,34.87,35.68,42.29,37.61,2.5,1,7,5,1,0.88,0.8681,46,1884.16,26.33,0.0891,3,16.38
2026-07-12,A Light in the Attic,35.75,34.84,35.79,42.04,37.56,2.5,1,7,6,1,0.88,1.1061,55,1966.25,26.29,-0.0482,3,14.3
2026-07-13,A Light in the Attic,36.14,34.92,35.65,42.15,37.58,2.5,1,7,0,0,0.88,0.9439,38,1373.32,26.3,-0.0383,3,14.46
2026-07-14,A Light in the Attic,36.42,34.39,35.54,42.37,37.43,2.5,0,7,1,0,0.88,0.9246,41,1493.22,26.2,-0.027,3,14.57
2026-07-15,A Light in the Attic,38.45,34.57,35.2,42.61,37.46,2.5,1,7,2,0,0.88,0.8396,38,1461.1,26.22,0.0264,3,15.38
2026-07-16,A Light in the Attic,36.86,34.39,35.36,42.76,37.5,2.5,1,7,3,0,0.88,0.9078,44,1621.84,26.25,-0.0171,3,14.74
2026-07-17,A Light in the Attic,37.86,34.61,35.12,43.1,37.61,2.5,1,7,4,0,0.88,0.8696,39,1476.54,26.33,0.0066,3,15.14
2026-07-18,A Light in the Attic,39.52,34.47,34.89,43.13,37.5,2.5,1,7,5,1,0.88,0.9207,39,1541.28,26.25,0.0539,3,15.81
2026-07-19,A Light in the Attic,35.82,34.16,34.76,42.93,37.28,2.5,1,7,6,1,0.88,1.0877,60,2149.2,26.1,-0.0392,3,14.33
2026-07-20,A Light in the Attic,38.19,34.2,34.45,42.79,37.15,2.5,1,7,0,0,0.88,0.8373,38,1451.22,26.0,0.028,3,15.28
2026-07-21,A Light in the Attic,40.09,34.0,34.4,42.66,37.02,2.5,1,7,1,0,0.88,0.7625,36,1443.24,25.92,0.0829,3,16.04
2026-07-22,A Light in the Attic,36.74,33.96,34.28,42.77,37.0,2.5,1,7,2,0,0.88,0.8913,44,1616.56,25.9,-0.007,3,14.7
2026-07-23,A Light in the Attic,35.34,34.09,34.24,42.7,37.01,2.5,1,7,3,0,0.88,0.9563,52,1837.68,25.91,-0.0451,3,14.14
2026-07-24,A Light in the Attic,36.49,34.22,33.91,42.75,36.96,2.5,1,7,4,0,0.88,0.9006,46,1678.54,25.87,-0.0127,3,14.6
2026-07-25,A Light in the Attic,38.35,34.13,33.92,42.69,36.91,2.5,1,7,5,1,0.88,0.9448,46,1764.1,25.84,0.039,3,15.34
2026-07-26,A Light in the Attic,39.2,34.0,33.78,42.4,36.73,2.5,0,7,6,1,0.88,0.9,46,1803.2,25.71,0.0672,3,15.68
2026-07-27,A Light in the Attic,39.32,34.16,33.8,42.49,36.82,2.5,1,7,0,0,0.88,0.7817,38,1494.16,25.77,0.0679,3,15.73
2026-07-28,A Light in the Attic,38.05,34.54,33.72,42.35,36.87,2.5,1,7,1,0,0.88,0.8314,42,1598.1,25.81,0.032,3,15.22
2026-07-29,A Light in the Attic,39.66,34.73,33.7,42.11,36.85,2.5,1,7,2,0,0.88,0.7709,40,1586.4,25.79,0.0763,3,15.86
2026-07-30,A Light in the Attic,40.38,35.04,33.81,42.11,36.99,2.5,1,7,3,0,0.88,0.7515,38,1534.44,25.89,0.0916,3,16.15
2026-07-31,A Light in the Attic,37.96,34.93,33.91,42.21,37.02,2.5,1,7,4,0,0.88,0.841,39,1480.44,25.91,0.0254,3,15.18
2026-08-01,A Light in the Attic,36.54,34.92,33.69,41.9,36.83,2.5,1,8,5,1,0.92,1.0733,45,1644.3,25.78,-0.0079,3,14.62
2026-08-02,A Light in the Attic,36.67,34.83,33.91,41.79,36.84,2.5,1,8,6,1,0.92,1.0671,52,1906.84,25.79,-0.0046,3,14.67
2026-08-03,A Light in the Attic,38.82,34.96,33.83,42.0,36.93,2.5,1,8,0,0,0.92,0.841,42,1630.44,25.85,0.0512,3,15.53
2026-08-04,A Light in the Attic,37.18,35.08,34.15,41.84,37.02,2.5,1,8,1,0,0.92,0.913,42,1561.56,25.92,0.0043,3,14.87
2026-08-05,A Light in the Attic,35.35,35.16,34.17,41.61,36.98,2.5,1,8,2,0,0.92,0.9978,46,1626.1,25.89,-0.0441,3,14.14
2026-08-06,A Light in the Attic,40.58,35.67,34.23,41.73,37.21,2.5,1,8,3,0,0.92,0.787,33,1339.14,26.05,0.0906,3,16.23
2026-08-07,A Light in the Attic,36.23,35.47,33.99,42.09,37.18,2.5,1,8,4,0,0.92,0.9639,49,1775.27,26.03,-0.0256,3,14.49
2026-08-08,A Light in the Attic,40.54,35.44,34.15,42.08,37.22,2.5,0,8,5,1,0.92,0.9073,44,1783.76,26.06,0.0892,3,16.22
2026-08-09,A Light in the Attic,35.34,35.19,33.81,42.03,37.01,2.5,1,8,6,1,0.92,1.1497,55,1943.7,25.91,-0.0451,3,14.14
